class_name,label,filename,H_hist_bin_0,H_hist_bin_1,H_hist_bin_2,H_hist_bin_3,H_hist_bin_4,H_hist_bin_5,H_hist_bin_6,H_hist_bin_7,S_hist_bin_0,S_hist_bin_1,S_hist_bin_2,S_hist_bin_3,S_hist_bin_4,S_hist_bin_5,S_hist_bin_6,S_hist_bin_7,V_hist_bin_0,V_hist_bin_1,V_hist_bin_2,V_hist_bin_3,V_hist_bin_4,V_hist_bin_5,V_hist_bin_6,V_hist_bin_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,edge_density
Anwar Ratool,0,IMG_20210630_103118.png,0.7138657569885254,0.6968867182731628,2.665468491613865e-05,0.047525301575660706,0.04419346898794174,0.023082956671714783,0.0,0.0,0.2633315324783325,0.1825592964887619,0.5905939340591431,0.6946708559989929,0.22565999627113342,0.11567382514476776,0.04070005193352699,0.0006647921400144696,0.012416308745741844,0.006491019856184721,0.0165848545730114,0.3908011019229889,0.8100078701972961,0.43585115671157837,0.026291608810424805,0.005746637005358934,156.14825121405573,0.6150974727812877,0.47648975358868334,0.9843866375921836,36.0,9.0,0.6904605437780166,0.0006237006237006237,0.000468554768846314,418.10900758548433,302.4475361064611,0.1339457366056837
Anwar Ratool,0,IMG_20210630_103128.png,0.5609385967254639,0.8252907991409302,2.6016354240709916e-05,0.03730745241045952,0.050809938460588455,0.016416318714618683,0.0,0.0,0.21616131067276,0.1770857274532318,0.6681752800941467,0.6669808626174927,0.1654142439365387,0.056616924703121185,0.00508494395762682,3.412714067962952e-05,0.011268499307334423,0.006098930258303881,0.00656361086294055,0.37583932280540466,0.8352920413017273,0.4001479148864746,0.026457739993929863,0.0025266995653510094,173.70321033979573,0.5657895816936773,0.3995198224941963,0.9822176157792342,55.0,14.0,0.794679333955041,0.0009399781241454745,0.0007209899847936658,475.5508674586244,288.67338270238463,0.09313094879222658
Anwar Ratool,0,IMG_20210630_103131.png,0.5409677028656006,0.837440013885498,0.0,0.05074680224061012,0.052814360707998276,0.026145463809370995,0.0,0.0,0.2621244490146637,0.23042628169059753,0.6883881688117981,0.6288461089134216,0.09356603026390076,0.010665730573236942,0.0006313049234449863,0.0,0.00979527272284031,0.004727776162326336,0.0056903176009655,0.27975979447364807,0.8337306380271912,0.47538214921951294,0.022110139951109886,0.0001415501901647076,131.19133882613994,0.6253080322664107,0.47335226437055433,0.987399065595559,45.0,5.0,0.6420634754418793,0.0007905693856397463,0.0006467747499137634,431.55297912820186,330.850730630386,0.06480796070156498
Anwar Ratool,0,IMG_20210630_103135.png,0.5953445434570312,0.799807608127594,2.618971120682545e-05,0.049917589873075485,0.05581027641892433,0.016316190361976624,0.0,0.0,0.24785436689853668,0.1853036880493164,0.5534204244613647,0.713995635509491,0.2898750305175781,0.06397389620542526,0.006831472739577293,0.0,0.011845155619084835,0.005044642835855484,0.014074832201004028,0.3637716770172119,0.8750364780426025,0.3178960978984833,0.02338373102247715,0.0035674821119755507,148.9896873465379,0.6106558088330176,0.47031974785118164,0.9847510694649426,35.0,4.0,0.688485249403294,0.0006005799886747773,0.00045897425810089565,447.8373559009908,324.79419638680133,0.11830861361298818
Anwar Ratool,0,IMG_20210630_103138.png,0.7329621911048889,0.6761694550514221,0.0,0.04851321503520012,0.0545707531273365,0.015157073736190796,0.0,0.0,0.2547155022621155,0.21594980359077454,0.5084351897239685,0.7501695156097412,0.2517280578613281,0.06110042333602905,0.011167364194989204,0.0002845188428182155,0.011792398057878017,0.004403677769005299,0.016875838860869408,0.4151574373245239,0.8040406107902527,0.42431947588920593,0.025564974173903465,0.004374122712761164,160.56661392117272,0.5967990385094222,0.47190648124577783,0.9837361767784271,45.0,12.0,0.8416725686919468,0.0007890168849613382,0.000591715976331361,501.7287239194362,270.9276049064529,0.15935926837991635
Anwar Ratool,0,IMG_20210630_103141.png,0.7273957133293152,0.6816009879112244,0.00016453192802146077,0.049798332154750824,0.06082197278738022,0.01168176718056202,0.0,0.0,0.23901095986366272,0.19171202182769775,0.39889565110206604,0.8421319723129272,0.19120196998119354,0.035465702414512634,0.0006120639154687524,0.0,0.010541652329266071,0.004959031008183956,0.008849048987030983,0.37320420145988464,0.8403924107551575,0.3918822407722473,0.025804778560996056,0.002761616138741374,154.8642258234663,0.6115953849661365,0.489247751893867,0.984570957860146,31.0,3.0,0.7677727399679952,0.0005677655677655678,0.0004399971613086367,460.2763550031283,294.90930830675865,0.14206652794890492
Anwar Ratool,0,IMG_20210630_103144.png,0.6845649480819702,0.7246878147125244,5.627331847790629e-05,0.05087108165025711,0.05866493284702301,0.012999136932194233,0.0,0.0,0.265421062707901,0.23113735020160675,0.4079570472240448,0.7994042634963989,0.24121178686618805,0.1064135804772377,0.033824045211076736,0.00011491747864056379,0.012368096970021725,0.0038472190499305725,0.00484464643523097,0.28990933299064636,0.9066328406333923,0.305269718170166,0.023767264559864998,0.004873144440352917,159.06502246230514,0.6265478291130245,0.5018835058801565,0.9839224679147154,36.0,2.0,0.7741602795446912,0.0006482281763180639,0.0004828585224529213,469.20852127251993,297.0041245252467,0.1426010868007085
Anwar Ratool,0,IMG_20210630_103155.png,0.4333573281764984,0.8986994624137878,0.0,0.03189491853117943,0.05727149546146393,0.015599065460264683,0.0,0.0,0.2457221895456314,0.15205764770507812,0.4824245870113373,0.7082224488258362,0.4030638337135315,0.1390664428472519,0.01962142623960972,0.0012452707160264254,0.009367124177515507,0.005575669463723898,0.010829188860952854,0.40357935428619385,0.8785272240638733,0.2543000876903534,0.020146751776337624,0.0017594334203749895,149.99965442607444,0.5738761708906467,0.415786471661683,0.983778421064263,27.0,2.621320343559643,0.7330968839773855,0.00045057824207733255,0.0003829135466303608,485.00405805623996,329.86300813424293,0.07834755556976891
Anwar Ratool,0,IMG_20210630_103158.png,0.3826713562011719,0.9218529462814331,6.801837298553437e-05,0.04432530328631401,0.041015077382326126,0.010134737007319927,0.0,0.0,0.22015920281410217,0.17814047634601593,0.5841413140296936,0.648317813873291,0.39333441853523254,0.05951526761054993,0.0021617349702864885,0.0,0.009119662456214428,0.006311630830168724,0.009660659357905388,0.395855188369751,0.8793003559112549,0.263336718082428,0.023520486429333687,0.0037096934393048286,160.10285371310087,0.5842603397133354,0.43534319955938605,0.9828626282184113,26.0,0.0,0.728736274617023,0.00042774414319557777,0.0003206551230822357,467.3545660847203,320.04181416527535,0.09009849200837061
Anwar Ratool,0,IMG_20210630_103202.png,0.4237689971923828,0.9036622047424316,0.00021641723287757486,0.05194013565778732,0.032101891934871674,0.009281895123422146,0.0,0.0,0.22425559163093567,0.1682623028755188,0.7056354880332947,0.5771616101264954,0.2773185968399048,0.11438729614019394,0.019241074100136757,0.0,0.009300812147557735,0.005608671810477972,0.00684877997264266,0.46095389127731323,0.8227555155754089,0.33139076828956604,0.024323033168911934,0.004312194883823395,160.69163892981214,0.6064999704712445,0.4594416191186711,0.9830211755000473,30.0,0.0,0.43330614722580757,0.0005278344711098599,0.0004187721600268014,399.7019891813466,360.23013610133427,0.08600947794554978
Anwar Ratool,0,IMG_20210630_103205.png,0.9979286193847656,1.7965481674764305e-05,0.0,0.02240295521914959,0.055836718529462814,0.02278023026883602,0.0,0.0,0.3095223605632782,0.11796507984399796,0.27047574520111084,0.502655029296875,0.6893361806869507,0.2809782028198242,0.09849803149700165,0.025018349289894104,0.015914078801870346,0.0075767915695905685,0.008928784169256687,0.3538558781147003,0.5579222440719604,0.7499051690101624,0.027546847239136696,0.0013238260289654136,185.03552136192505,0.6031635640290899,0.4397672991684204,0.982067100726924,49.0,15.0,0.6777210655695594,0.000792790460627437,0.0006444993949597516,411.7932620960256,302.79944483866655,0.083032013598035
Anwar Ratool,0,IMG_20210630_103208.png,0.9989523887634277,0.0005130550125613809,1.710183460090775e-05,0.027414239943027496,0.035537611693143845,0.008910056203603745,0.0,0.0,0.23935571312904358,0.07018134742975235,0.2720424234867096,0.3761304020881653,0.5983713269233704,0.5960032939910889,0.09504621475934982,0.0005740805645473301,0.010683425702154636,0.006713057402521372,0.006399607285857201,0.25535738468170166,0.8244783878326416,0.5041062235832214,0.026460416615009308,0.0021419094409793615,175.58620250632035,0.5815642472494962,0.4268341479248655,0.9823177966146681,28.0,3.0,0.7342928442435613,0.0004507114802652759,0.00033732501264968796,467.786900510575,317.5491082004051,0.08374145520091208
Anwar Ratool,0,IMG_20210630_103212.png,0.9590131044387817,0.279685378074646,2.215680797235109e-05,0.03502991423010826,0.026610326021909714,0.011610167101025581,0.0,0.0,0.21363447606563568,0.09184731543064117,0.4191179871559143,0.5293347835540771,0.5079435110092163,0.46539950370788574,0.12433184683322906,0.002743491204455495,0.01033635251224041,0.005407936871051788,0.0056743379682302475,0.34674733877182007,0.889219343662262,0.29743653535842896,0.020326383411884308,0.0022910472471266985,153.28082428475287,0.6016492207593316,0.4585380424883134,0.9835786602245055,38.0,15.0,0.7852103167485974,0.0006444391683342943,0.0005042195212568335,448.7804668428047,277.8979536372226,0.0830606343142645
Anwar Ratool,0,IMG_20210630_103215.png,0.9990779757499695,0.00010646800365066156,8.872333273757249e-05,0.031958144158124924,0.027592957019805908,0.007772164419293404,0.0,0.0,0.24076716601848602,0.07644953578710556,0.28992167115211487,0.42831292748451233,0.5380014181137085,0.5878598093986511,0.18336157500743866,0.005826588720083237,0.014661690220236778,0.007595145143568516,0.007650787476450205,0.2538948655128479,0.7540894150733948,0.6047460436820984,0.02893388643860817,0.0006955261342227459,188.74694894599955,0.596456362830237,0.44969524913245246,0.981438174303554,49.0,16.207106781186546,0.689488954737622,0.000848073661255149,0.0007184329364846637,405.7572195886878,293.8884111391369,0.0903400929786838
Anwar Ratool,0,IMG_20210630_103224.png,0.17217431962490082,0.9836377501487732,3.7716170481871814e-05,0.02027244120836258,0.046372029930353165,0.01585965044796467,0.0,0.0,0.2008608728647232,0.21813204884529114,0.6653043031692505,0.6652436852455139,0.15165314078330994,0.05045004561543465,0.03672399744391441,0.0013635146897286177,0.00885099545121193,0.00510454224422574,0.010045177303254604,0.500666618347168,0.8531376123428345,0.14515164494514465,0.014657997526228428,0.0,131.17903355089885,0.5774025721032673,0.3707990015585755,0.9841447960028888,30.0,3.0,0.7655214771223185,0.0004913441538234764,0.0003995312167057319,481.2707964323064,309.65460767921564,0.07091126647518331
Anwar Ratool,0,IMG_20210630_103228.png,0.21610814332962036,0.9744527339935303,0.0,0.02310178056359291,0.052429571747779846,0.021365050226449966,0.0,0.0,0.22828473150730133,0.12629422545433044,0.5069500207901001,0.804339587688446,0.1653740406036377,0.024989329278469086,0.001513071940280497,0.0,0.006907717324793339,0.0045989383943378925,0.0034631683956831694,0.21613149344921112,0.9344968795776367,0.2823040783405304,0.015044300816953182,0.00013033428695052862,140.75202342627455,0.5333796011495524,0.28374508055809344,0.983301254261465,42.0,11.0,0.8219583731405353,0.000547845142439737,0.0004326551635333505,556.279448662928,316.8276074119775,0.04950044543880925
Anwar Ratool,0,IMG_20210630_103247.png,0.6196483969688416,0.7807360291481018,4.549213554128073e-05,0.06032257154583931,0.05149709805846214,0.01401157770305872,0.0,0.0,0.26337602734565735,0.1524730920791626,0.643821120262146,0.6750651597976685,0.18300901353359222,0.06059978902339935,0.0013276487588882446,0.0,0.009631826542317867,0.006133823189884424,0.003670440288260579,0.3806665539741516,0.8310468196868896,0.4050047695636749,0.01677563600242138,0.0,122.26132652352166,0.6405552368052999,0.41483543537224393,0.9874564223486665,40.0,15.0,0.792392145397684,0.000603436571273402,0.00047301452154581143,455.2343950331099,277.69846160689923,0.04708959010588885
Anwar Ratool,0,IMG_20210630_103305.png,0.6333103775978088,0.7696540951728821,4.519932554103434e-05,0.048815272748470306,0.05851052701473236,0.027277793735265732,0.0,0.0,0.2752034664154053,0.11842818558216095,0.45241519808769226,0.7747201323509216,0.32451504468917847,0.007548863999545574,2.8702905183308758e-05,0.0,0.007552236318588257,0.00517243193462491,0.004686757456511259,0.2911374866962433,0.807749330997467,0.5119736194610596,0.0236037727445364,0.00031568831764161587,128.59314542672243,0.6475153163159701,0.41603887976781334,0.9874041836628059,21.0,2.0,0.6567033017909044,0.00033008487896887774,0.00026595744680851064,438.1278963921678,330.4137321371998,0.047524612834122015
Anwar Ratool,0,IMG_20210630_103338.png,0.998257040977478,0.0008506451267749071,1.6679316104273312e-05,0.012392732314765453,0.0549917034804821,0.01744656451046467,0.0,0.0,0.2678191363811493,0.04187355190515518,0.1605953723192215,0.36786946654319763,0.6644165515899658,0.5474109053611755,0.1534905880689621,0.027080519124865532,0.01029365323483944,0.005579975433647633,0.003898338880389929,0.25168490409851074,0.7148738503456116,0.6520417928695679,0.017300471663475037,0.00017835537437349558,129.71200960331748,0.6179764641082056,0.40655797102934876,0.9870072293005279,44.0,13.0,0.4203535483652141,0.000705603130312069,0.0005642617148426479,416.8997940534762,378.2783636369586,0.053889731931673825
Anwar Ratool,0,IMG_20210630_103346.png,0.9980146288871765,0.0002386045380262658,1.7043181287590414e-05,0.0542825311422348,0.03127423673868179,0.006493452005088329,0.0,0.0,0.25360697507858276,0.031501077115535736,0.13862471282482147,0.3348903954029083,0.705311119556427,0.539713978767395,0.1205432340502739,0.006093760021030903,0.00826983992010355,0.005230923183262348,0.0034872819669544697,0.1585467904806137,0.6962109208106995,0.6996982097625732,0.02162114903330803,0.0004732739762403071,136.08495662137827,0.611088991699064,0.4157809968815505,0.9869775327663399,34.0,3.0,0.4686226904721915,0.0005548302872062663,0.0004447758460552307,421.11448488438504,372.01187190073915,0.05345593356841834
Anwar Ratool,0,IMG_20210630_103356.png,0.6089217662811279,0.7927574515342712,0.0001419398031430319,0.016606956720352173,0.01980060338973999,0.009060490876436234,0.0,0.0,0.15215875208377838,0.08768345415592194,0.28158748149871826,0.3766269087791443,0.7415578365325928,0.38935279846191406,0.21560420095920563,0.005590555723756552,0.007817438803613186,0.003863269230350852,0.007703813258558512,0.2251831442117691,0.9593179225921631,0.16900666058063507,0.017407435923814774,0.0,141.84113634239793,0.6187722240817378,0.4257672645943441,0.9843718188778552,25.0,1.0,0.6414585599111876,0.0004296935425654423,0.000341045509112736,430.5517571580067,330.3010899287993,0.05719070225067007
Anwar Ratool,0,IMG_20210630_103400.png,0.7728894948959351,0.6332967281341553,0.00017179139831569046,0.02132667601108551,0.032051365822553635,0.009743026457726955,0.0,0.0,0.17760424315929413,0.0998128354549408,0.44442540407180786,0.5823609232902527,0.5918633341789246,0.23944522440433502,0.11911928653717041,0.0032051722519099712,0.008103655651211739,0.004453360568732023,0.01043984480202198,0.21193614602088928,0.9402187466621399,0.2657414972782135,0.016085634008049965,0.0001460118219256401,142.20596205962062,0.6045195197815297,0.43770268153524244,0.9849047085518279,32.0,3.0,0.7653771638025294,0.0005484805375109268,0.000468850729648948,459.94537493686,296.0125665815411,0.07762777284222647
Anwar Ratool,0,IMG_20210630_103405.png,0.9987448453903198,0.01489329244941473,0.00015478018030989915,0.04144668951630592,0.022735487669706345,0.0072230747900903225,0.0,0.0,0.24360722303390503,0.037038277834653854,0.16180425882339478,0.3545488119125366,0.7138097286224365,0.4996529519557953,0.16779829561710358,0.008038241416215897,0.009257085621356964,0.0033525661565363407,0.005078887566924095,0.1467122882604599,0.7475221753120422,0.6474705934524536,0.01856420934200287,0.0007755936239846051,138.43495025554282,0.6025295463599438,0.4236576998626725,0.9866661859300109,32.0,0.0,0.6295393223575619,0.000517950212035868,0.0004165744561750654,445.5034841184458,346.1422287345561,0.0581335629303402
Anwar Ratool,0,IMG_20210630_103410.png,0.9977777600288391,0.016835952177643776,5.1225008064648136e-05,0.019721627235412598,0.0602918341755867,0.011491476558148861,0.0,0.0,0.2783787250518799,0.06886360794305801,0.19589218497276306,0.35975977778434753,0.658715546131134,0.5264089703559875,0.1955355703830719,0.026746612042188644,0.008557486347854137,0.004201879724860191,0.006354061886668205,0.2499862164258957,0.6863411664962769,0.682549238204956,0.02090691216289997,0.0009223638335242867,141.26661937760318,0.5946801922048355,0.4083238875198806,0.9861158922235704,32.0,0.0,0.6738831620133507,0.0005109780439121757,0.0004035970587864341,467.4174371749102,345.34573082613724,0.056490117422998185
Anwar Ratool,0,IMG_20210630_103417.png,0.9993715882301331,0.000662274076603353,0.00013585109263658524,0.027306068688631058,0.02212674729526043,0.004551011603325605,0.0,0.0,0.19934920966625214,0.03111691027879715,0.12845253944396973,0.23417380452156067,0.5095134377479553,0.7318018078804016,0.3044120967388153,0.012231925502419472,0.010363572277128696,0.005128910765051842,0.007005986291915178,0.2190890908241272,0.6392103433609009,0.7366596460342407,0.02366172894835472,5.287536987452768e-05,132.23457194303484,0.6184932829437626,0.43309713089642543,0.9869813576435618,39.0,1.0,0.7804760922691413,0.0006431080256583613,0.0005202080832332933,497.9018677382138,311.2810918398132,0.0596538824069224
