class_name,label,filename,H_hist_bin_0,H_hist_bin_1,H_hist_bin_2,H_hist_bin_3,H_hist_bin_4,H_hist_bin_5,H_hist_bin_6,H_hist_bin_7,S_hist_bin_0,S_hist_bin_1,S_hist_bin_2,S_hist_bin_3,S_hist_bin_4,S_hist_bin_5,S_hist_bin_6,S_hist_bin_7,V_hist_bin_0,V_hist_bin_1,V_hist_bin_2,V_hist_bin_3,V_hist_bin_4,V_hist_bin_5,V_hist_bin_6,V_hist_bin_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,edge_density,dark_pixels_ratio,dark_area_ratio
Class_I,0,IMG_20210703_151742.png,0.5289507508277893,0.8486513495445251,0.0013775191036984324,4.97898472531233e-05,0.0,0.0,0.0,0.0,0.09038286656141281,0.06270849704742432,0.07534057646989822,0.17194265127182007,0.5279650688171387,0.8199663162231445,0.03957478329539299,0.00021519730216823518,0.007006029132753611,0.008504644967615604,0.05166478455066681,0.6251101493835449,0.7735293507575989,0.08999188244342804,0.0007118425564840436,0.0,63.47180768256039,0.622848324654522,0.3972678571176667,0.9912605253260144,38.0,4.0,0.773335900118156,0.0004689100309727415,0.0003710067952823557,568.3334540061821,360.3214312400324,0.059218964833116484,0.007257103657435824,0.007377453635171077
Class_I,0,IMG_20210703_151750.png,0.24097196757793427,0.9705318212509155,0.0007159426459111273,0.0,0.0,0.0,0.0,0.0,0.06438851356506348,0.04334308207035065,0.04453471302986145,0.18288518488407135,0.47023001313209534,0.8574497699737549,0.0469987653195858,4.0394297684542835e-05,0.006852539721876383,0.0036935675889253616,0.023975789546966553,0.9367730021476746,0.34474918246269226,0.05448012053966522,0.0009395917295478284,0.0,63.346004851381196,0.5944459670598008,0.3861981534347023,0.9897652257763674,43.0,5.0,0.7714174321872685,0.0005233371873668837,0.00042433093865950895,570.2063320918246,362.8390711038582,0.057903418898752536,0.006520275458013915,0.006626584297003272
Class_I,0,IMG_20210703_151802.png,0.9999173879623413,0.012736721895635128,0.0017434295732527971,0.0,0.0,0.0,0.0,0.0,0.05379607155919075,0.04914957657456398,0.025524739176034927,0.07314613461494446,0.15701018273830414,0.3781626224517822,0.9014197587966919,0.09204187989234924,0.0065611680038273335,0.006049433723092079,0.015388589352369308,0.24501119554042816,0.9013290405273438,0.3567338287830353,0.0002010385796893388,0.0,54.79031171934396,0.6245854104172294,0.392820137774639,0.9923801766922269,35.0,2.0,0.873739276557543,0.0004318481868545412,0.00034115720524017465,662.5810632321394,322.2758305748325,0.06562681901737664,0.007113445127409441,0.007196992301724652
Class_I,0,IMG_20210703_151812.png,0.9999406933784485,0.010684195905923843,0.0021324872504919767,0.0,0.0,0.0,0.0,0.0,0.046577874571084976,0.044132087379693985,0.02107693813741207,0.052512507885694504,0.11097762733697891,0.2809599041938782,0.9308561086654663,0.18690496683120728,0.007172880228608847,0.00397533131763339,0.009350670501589775,0.2108481079339981,0.7625030875205994,0.6115269064903259,0.003491377690806985,0.0,68.89387060569855,0.5659890337443393,0.3256119923902001,0.990014422334735,46.0,4.0,0.8365221985653629,0.0005037507528883535,0.0004144704239311619,651.5787196204752,357.02150565838684,0.132674746925253,0.0060697864294615616,0.0061449873232778994
Class_I,0,IMG_20210703_151819.png,0.9999006390571594,0.014090773649513721,0.00039913778891786933,0.0,0.0,0.0,0.0,0.0,0.043049149215221405,0.04096004739403725,0.0247780904173851,0.03892232105135918,0.0718170776963234,0.163343608379364,0.9781951308250427,0.0750705897808075,0.007565072737634182,0.003536443691700697,0.013143175281584263,0.15053583681583405,0.44254764914512634,0.8834364414215088,0.028072800487279892,0.0,64.42904040404042,0.5863714293157037,0.37655245198707854,0.991907957041908,35.0,1.0,0.8500397998205719,0.0004345073307593947,0.000359978606985642,622.361225921941,327.8091480269627,0.08613905184796637,0.006212142891209997,0.00628368388419898
Class_I,0,IMG_20210703_151825.png,0.9999041557312012,0.013845914043486118,0.00012188305117888376,0.0,0.0,0.0,0.0,0.0,0.04293381795287132,0.04531585052609444,0.02132398635149002,0.05857902765274048,0.11422339081764221,0.2489704042673111,0.9522998929023743,0.10153190046548843,0.00803154706954956,0.005893952213227749,0.011186056770384312,0.47159916162490845,0.720846951007843,0.5076892375946045,0.001099927700124681,0.0,52.77134064660947,0.6300317336522249,0.39696768140258715,0.9922536790282575,63.0,18.0,0.7439619726082136,0.0007615041520107336,0.0005981315509646058,543.0734921655053,362.89363152484833,0.06836348096117185,0.006900365454895172,0.007080688593960377
Class_I,0,IMG_20210703_151856.png,0.8565453886985779,0.5160678625106812,0.002004937268793583,4.5224151108413935e-05,0.0,0.0,0.0,0.0,0.06414037197828293,0.0307809766381979,0.023170197382569313,0.09458348155021667,0.3439609706401825,0.9200328588485718,0.14382237195968628,0.0010669315233826637,0.006414781790226698,0.002669139066711068,0.005013852380216122,0.9398024082183838,0.33772721886634827,0.051333002746105194,0.0017843416426330805,0.0,60.15476094276092,0.5791029532680357,0.3855631978217862,0.990277637258805,36.0,0.0,0.9010034390172024,0.00041939467368764415,0.0003288271830471319,709.4210583342452,307.75532853036515,0.055534342332429466,0.006141024235113499,0.006173922579230179
Class_I,0,IMG_20210703_151909.png,0.7373254895210266,0.6755089163780212,0.006234002765268087,0.0,0.0,0.0,0.0,0.0,0.053550057113170624,0.03894727677106857,0.020894715562462807,0.07861979305744171,0.17866353690624237,0.7501320242881775,0.6279783248901367,0.004723852034658194,0.007639244664460421,0.004892127122730017,0.15895649790763855,0.7700960636138916,0.6018257141113281,0.1393127292394638,0.0005456603248603642,0.0,56.42996285882885,0.5810749814743524,0.37792701499471576,0.9911029468038358,50.0,7.0,0.8014700321959812,0.0005721478430026318,0.0004734848484848485,602.4476079451601,360.2847180788476,0.05619754383980157,0.005924435501900291,0.006002682763246144
Class_I,0,IMG_20210703_151916.png,0.6202801465988159,0.7843788266181946,0.0015285821864381433,1.544022416055668e-05,0.0,0.0,0.0,0.0,0.052374694496393204,0.039182502776384354,0.01874680072069168,0.06140093132853508,0.16444265842437744,0.8043296933174133,0.5635486841201782,0.005029171705245972,0.0067181955091655254,0.005165245849639177,0.21785184741020203,0.9141472578048706,0.3370913863182068,0.0563281886279583,1.68798887898447e-05,0.0,54.571462060881856,0.5727525744818772,0.37115818035077697,0.9902096108194102,43.0,5.0,0.8127696810371972,0.0004836677764779987,0.00039498824221046445,601.647289511361,350.5107705134249,0.06398221574121696,0.0064672683751674466,0.006599029360739618
Class_I,0,IMG_20210703_151922.png,0.5485873818397522,0.8360849618911743,0.0037233729381114244,1.564442391099874e-05,0.0,0.0,0.0,0.0,0.058010492473840714,0.02376333437860012,0.02108413353562355,0.06839446723461151,0.22693318128585815,0.9622486233711243,0.11630387604236603,0.00011648693180177361,0.007825419306755066,0.0037403437308967113,0.07061837613582611,0.8300632834434509,0.5497098565101624,0.0608624592423439,0.006894642952829599,0.0,56.521334971334966,0.5873528932476315,0.3934233533398306,0.9912228608997934,44.0,7.0,0.8507000910277025,0.0005057645665942504,0.000406985348527453,642.1295780172248,337.5362877251697,0.059875166802104814,0.006479019245504124,0.006546626402848515
Class_I,0,IMG_20210703_151931.png,0.9772295355796814,0.21216833591461182,0.0026649292558431625,5.329858322511427e-05,0.0,0.0,0.0,0.0,0.07585963606834412,0.054550252854824066,0.0294104665517807,0.12499448657035828,0.4058908522129059,0.5745828151702881,0.6926429271697998,0.011579270474612713,0.007086141966283321,0.00512296287342906,0.07114187628030777,0.8223664164543152,0.4952259659767151,0.2707878351211548,0.0010096350451931357,1.8696944607654586e-05,58.71578750467639,0.6334526440161681,0.44120977578980447,0.9912040722150283,38.0,4.0,0.9023659156811149,0.0004433865397180995,0.0003359086328518643,665.8911115066528,286.9795661432141,0.07990241352164917,0.006046922328903395,0.006113986162495669
Class_I,0,IMG_20210703_151939.png,0.9832513332366943,0.1822453737258911,0.0018580546602606773,1.418362353433622e-05,0.0,0.0,0.0,0.0,0.06290202587842941,0.05845601111650467,0.020755626261234283,0.0667128935456276,0.19008979201316833,0.5272383093833923,0.8103087544441223,0.13049958646297455,0.007667686324566603,0.004718576092272997,0.123862624168396,0.8826096653938293,0.4136618375778198,0.18563665449619293,0.0,0.0,52.284721428117656,0.6539886824751571,0.476162371492589,0.9911935590096164,19.0,0.0,0.8567169729555305,0.00024622562042376725,0.0001825080447624994,605.2683909917201,312.1894495792917,0.07777681686171202,0.005977838258164852,0.006014288491446345
Class_I,0,IMG_20210703_151946.png,0.947668731212616,0.31922969222068787,0.004050777293741703,8.527952013537288e-05,0.0,0.0,0.0,0.0,0.06177271157503128,0.05978413671255112,0.03160562738776207,0.12669752538204193,0.2745289206504822,0.5594661235809326,0.766193151473999,0.011762200854718685,0.006982171908020973,0.004958617966622114,0.24142272770404816,0.8663908839225769,0.4294673800468445,0.08103329688310623,0.0,0.0,51.47597556108193,0.6337736979331376,0.44993454405308614,0.9910698060883364,42.0,0.0,0.7945303022818628,0.0004890260231705187,0.00039403321137067266,598.3700844957579,363.3449780116677,0.07135982037980197,0.00593787041799924,0.006027329859325028
Class_I,0,IMG_20210703_151954.png,0.935300886631012,0.3538333475589752,0.003770710900425911,0.00010474197188159451,0.0,0.0,0.0,0.0,0.051730744540691376,0.053125154227018356,0.017223941162228584,0.05644425004720688,0.1649531126022339,0.30745816230773926,0.924358069896698,0.12182452529668808,0.008337425999343395,0.005545081105083227,0.5719553232192993,0.7371393442153931,0.358469694852829,0.029864223673939705,0.0,0.0,42.907231827477226,0.6772444813693178,0.4637084087676635,0.9908984346469073,45.0,16.0,0.5718508274742068,0.0005482723329596959,0.000430416068866571,472.8546074679439,387.9098822401237,0.07252593274819184,0.006480506405286242,0.006584657401085485
Class_I,0,IMG_20210703_152013.png,0.9954390525817871,0.09534356743097305,0.003271593013778329,3.595156886149198e-05,0.0,0.0,0.0,0.0,0.06123708188533783,0.04122139513492584,0.031233057379722595,0.08948534727096558,0.1783464252948761,0.5704471468925476,0.7925119996070862,0.016582198441028595,0.00727807404473424,0.003622570773586631,0.016268635168671608,0.4542374312877655,0.8805810809135437,0.13362346589565277,0.0077061960473656654,0.0,60.643905723905725,0.6052581960021125,0.38458835534006935,0.9911797903253907,81.0,34.0,0.5737223062335111,0.0009319664492078285,0.0007827826473515854,476.60816835913374,390.36586583712295,0.05900864124816897,0.005936668236634282,0.00598048128635114
Class_I,0,IMG_20210703_152017.png,0.9985430836677551,0.053959738463163376,0.00030709835118614137,0.0,0.0,0.0,0.0,0.0,0.05441083014011383,0.05265209451317787,0.02453433722257614,0.09114637970924377,0.19060277938842773,0.49989810585975647,0.8338596820831299,0.06170957535505295,0.008169364184141159,0.004146571271121502,0.004889240954071283,0.43541061878204346,0.7594826817512512,0.48320963978767395,0.0020629707723855972,0.0,61.15320951449984,0.6227990162670363,0.4033706369774659,0.9919547743523204,26.0,0.0,0.8324927473683079,0.0003274394237066143,0.0002573238321456849,600.0789969542153,332.4653326505229,0.05837027427036034,0.006344344782323342,0.006417268285568439
Class_I,0,IMG_20210703_152020.png,0.9943060874938965,0.1064901053905487,0.0039029703475534916,1.2196782336104661e-05,0.0,0.0,0.0,0.0,0.05803544446825981,0.04364406317472458,0.03342324495315552,0.08722938597202301,0.1730685830116272,0.5616358518600464,0.8002194762229919,0.01619275100529194,0.007464747875928879,0.004136096686124802,0.01392430905252695,0.46350646018981934,0.8779565095901489,0.11848021298646927,0.007052786182612181,0.0,57.28341479309222,0.6214715658617497,0.40905833403801156,0.9917619455247645,39.0,2.0,0.8197629176085921,0.00045036202177904547,0.0003727954882187067,629.6769635192287,360.61790401755775,0.05890912108461229,0.006039260714995474,0.006094464195022855
Class_I,0,IMG_20210703_152024.png,0.9974467158317566,0.07119541615247726,0.005582354497164488,0.00017481276881881058,0.0,0.0,0.0,0.0,0.07306111603975296,0.034882865846157074,0.03496323898434639,0.10368409007787704,0.24275338649749756,0.6409927010536194,0.7152795791625977,0.006831897422671318,0.007142241578549147,0.004888621624559164,0.009777243249118328,0.4347926378250122,0.8603107333183289,0.265337735414505,0.015688661485910416,0.0002253620041301474,62.290777051561356,0.6000557269472427,0.39058672021117113,0.9914707162381443,72.0,27.414213562373096,0.9090010704854753,0.0007998755749105695,0.0006571921465538487,654.2987815704029,272.7076614857325,0.058192093116800694,0.006464909426185053,0.00651914524351882
Class_I,0,IMG_20210703_152027.png,0.9984919428825378,0.05466262623667717,0.005077269393950701,9.046359627973288e-05,0.0,0.0,0.0,0.0,0.07316910475492477,0.032730456441640854,0.0315566211938858,0.09281129390001297,0.23167607188224792,0.6550590991973877,0.7079208493232727,0.0060843825340271,0.0069542378187179565,0.0033986875787377357,0.009812621399760246,0.43407341837882996,0.8439725637435913,0.31430017948150635,0.018701495602726936,0.0,59.53954404728399,0.6211005816156957,0.41381230031121113,0.9920040024425251,36.0,1.0,0.7696040300522616,0.000397605531134722,0.0003283173734610123,596.0116474375671,380.5662189198547,0.06105883198046117,0.005684307251765661,0.005769785556303491
Class_I,0,IMG_20210703_152033.png,0.999040961265564,0.04372579604387283,0.0022773852106183767,8.390366565436125e-05,0.0,0.0,0.0,0.0,0.05660739913582802,0.04568389430642128,0.023090679198503494,0.06699198484420776,0.15060760080814362,0.4587666094303131,0.8570082783699036,0.1485762894153595,0.00792615581303835,0.004923541564494371,0.0940694808959961,0.61611407995224,0.7706648111343384,0.13245072960853577,0.0,0.0,53.23576409253829,0.6030573769987148,0.4307008734743965,0.991070688727965,52.0,10.0,0.7466630999979621,0.0006121824303642485,0.00048782318285864383,544.0762947418657,361.9208497396826,0.0763696591423512,0.006789457990228685,0.0068468013854164275
Class_I,0,IMG_20210703_152059.png,0.9993360042572021,0.03643672540783882,6.657135963905603e-05,0.0,0.0,0.0,0.0,0.0,0.055332571268081665,0.0423111729323864,0.016201429069042206,0.04939093068242073,0.12266557663679123,0.30690664052963257,0.9392979741096497,0.03044462949037552,0.0071184891276061535,0.004449055530130863,0.26173365116119385,0.9606229066848755,0.09180841594934464,0.01413651555776596,0.0,0.0,48.43235440828033,0.6631063685163752,0.4177854071362134,0.9904007272860509,40.0,1.0,0.8701126843001717,0.0004350237631730633,0.00035072951739618404,674.179207519563,332.27113348633526,0.06377487583308339,0.006940948382052079,0.007048061783009672
Class_I,0,IMG_20210703_152106.png,0.9873360395431519,0.1586427539587021,1.1802898370660841e-05,0.0,0.0,0.0,0.0,0.0,0.06090325117111206,0.04352739453315735,0.017709331586956978,0.05002140253782272,0.1583835482597351,0.5520431995391846,0.8134357333183289,0.008108732290565968,0.0073896292597055435,0.00932461116462946,0.13516515493392944,0.6958094835281372,0.7017979025840759,0.07012641429901123,0.0,0.0,59.12528993640105,0.5908394433864058,0.3939143247460792,0.9904594363256264,49.0,5.0,0.861147822824146,0.0005260219855719684,0.0004270338576844307,660.4612119092224,335.74851332230315,0.062077102747477665,0.007291902692236389,0.007394895668115435
Class_I,0,IMG_20210703_152113.png,0.9998624324798584,0.016585923731327057,5.576974945142865e-05,0.0,0.0,0.0,0.0,0.0,0.058936890214681625,0.056295353919267654,0.025898544117808342,0.07648970931768417,0.15768824517726898,0.513587474822998,0.8353380560874939,0.020213497802615166,0.005473484750837088,0.005140442401170731,0.033550433814525604,0.9624645113945007,0.26489928364753723,0.04804503545165062,5.792047522845678e-05,0.0,53.46184028737219,0.6197899466530236,0.43957600884896103,0.9908521268265114,54.0,8.0,0.7545404922978921,0.000610984137041479,0.0004994450610432853,587.3813762343294,385.47107916453274,0.06488156346264927,0.005958259266574495,0.006078960651348564
Class_I,0,IMG_20210703_152126.png,0.9958658218383789,0.09083592146635056,0.00018916267435997725,0.0,0.0,0.0,0.0,0.0,0.06366326659917831,0.047290388494729996,0.031039396300911903,0.05890984833240509,0.1673649102449417,0.5420721769332886,0.8166123628616333,0.023828018456697464,0.00640122452750802,0.007245342247188091,0.18507276475429535,0.9206684827804565,0.3386845886707306,0.05759343504905701,0.0,0.0,50.4868235066318,0.6161859953482629,0.442752062800513,0.9912669671335256,36.0,0.0,0.7683390586019421,0.00043004073441400977,0.0003503649635036496,579.794191216508,371.0932358030199,0.06951048229395625,0.006462691589218791,0.006613526401893557
Class_I,0,IMG_20210703_152137.png,0.5242017507553101,0.8515850901603699,0.003912602085620165,5.7964476582128555e-05,0.0,0.0,0.0,0.0,0.06873495131731033,0.0548413023352623,0.08988416194915771,0.2183038890361786,0.7364789843559265,0.6263718008995056,0.04229842871427536,0.0004052313161082566,0.0059249671176075935,0.0038566715084016323,0.10182856768369675,0.927374005317688,0.347629189491272,0.09333766996860504,0.0007309014908969402,0.0,66.64635478653607,0.6068441361788126,0.41774273486267993,0.9895252898303833,39.0,7.0,0.8560935648382398,0.0004301881797524763,0.00034519383961763143,657.2779688548612,339.6949695174924,0.061745327242942225,0.005492889701094377,0.005671434873022875
Class_I,0,IMG_20210703_152144.png,0.5630905032157898,0.8263851404190063,0.0040815239772200584,7.262497820192948e-05,0.0,0.0,0.0,0.0,0.07232137769460678,0.05094818025827408,0.06798695772886276,0.21589921414852142,0.7364412546157837,0.6311072707176208,0.017225604504346848,0.0006352174677886069,0.0062759313732385635,0.0037718189414590597,0.10980532318353653,0.9201047420501709,0.36489608883857727,0.09000718593597412,0.006776753813028336,0.0,70.09856620920452,0.5957031683901167,0.4097018805468186,0.9891659092935212,38.0,3.0,0.7859177308411418,0.00042141684780197845,0.0003498112860167541,626.9550028465095,387.6657619203558,0.05743197474461712,0.005211210355717219,0.005409236349234473
Class_I,0,IMG_20210703_152200.png,0.6608706116676331,0.7503849267959595,0.01313274260610342,5.962652721791528e-05,0.0,0.0,0.0,0.0,0.06710100919008255,0.05038769543170929,0.07434281706809998,0.20425693690776825,0.5812498927116394,0.7767785787582397,0.0668913796544075,7.622949487995356e-05,0.0069227381609380245,0.0037009387742727995,0.29417505860328674,0.9041690826416016,0.30326220393180847,0.06238725408911705,0.004196600057184696,0.0,64.34392129766722,0.5787875901108516,0.37031116876895,0.9881770477838073,44.0,9.0,0.812782351614146,0.0004714807710853702,0.00039498370692208945,603.2831980025226,351.45316210927643,0.059707101691947165,0.0056824127754871384,0.005713807321208062
Class_I,0,IMG_20210703_152207.png,0.6605080962181091,0.7507035136222839,0.013158650137484074,0.0003136942978017032,0.0,0.0,0.0,0.0,0.08007656037807465,0.050030775368213654,0.07577455043792725,0.19163289666175842,0.37017765641212463,0.8189523816108704,0.3753674030303955,0.0021396237425506115,0.008021483197808266,0.026222696527838707,0.789666473865509,0.6068809628486633,0.06429776549339294,0.056887783110141754,0.0,0.0,55.07705036715275,0.5759187521425249,0.40396305382480446,0.9868230574995485,30.0,0.0,0.8350092934626084,0.0003621963587192737,0.0002925944348538491,628.6329215041312,345.89636373576565,0.07724039553544455,0.006709853866567777,0.006802563419128298
Class_I,0,IMG_20210703_152212.png,0.6324784159660339,0.7745213508605957,0.009366224519908428,1.721732405712828e-05,0.0,0.0,0.0,0.0,0.07807217538356781,0.04718264937400818,0.04685725271701813,0.13004282116889954,0.28753525018692017,0.7656837701797485,0.5509910583496094,0.005694457795470953,0.0075904265977442265,0.15329648554325104,0.9122826457023621,0.3716484010219574,0.06944392621517181,0.03518341854214668,0.0,0.0,44.920592686446334,0.6389855185261053,0.4200197606615173,0.9874877868248702,48.0,5.0,0.7974861970076427,0.000588119976475201,0.0004666627778101849,586.2145184963516,353.68502068881315,0.08411067825791442,0.021090378654348752,0.02518689600680727
Class_I,0,IMG_20210703_152226.png,0.45091676712036133,0.8925492763519287,0.005465748719871044,0.0,0.0,0.0,0.0,0.0,0.0577399879693985,0.04511171579360962,0.05410771071910858,0.13017845153808594,0.49269071221351624,0.8534339070320129,0.060506537556648254,0.0015620661433786154,0.006534904707223177,0.006831945385783911,0.3139375150203705,0.9077052474021912,0.2694861888885498,0.06929794698953629,0.00019220307876821607,0.0,62.93606734006734,0.5822123955952417,0.3923449734544445,0.9889556693838376,47.0,3.0,0.8203661870472406,0.000528725546443477,0.00042587894164552374,628.2236331915328,359.2424870215549,0.07444776026848743,0.0055505600515091975,0.0058502902942906936
