Folder,Label,Filename,Hue_Mean,Hue_Std,Saturation_Mean,Aspect_Ratio
Anwar Ratool,0,IMG_20210630_103554.png,18.7798986685519,24.188264656193073,49.12670056466451,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103603.png,21.99835041828679,25.574442578180555,56.30460160788899,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103610.png,22.669784557377348,25.015124311958573,48.60979235210412,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103614.png,22.413183964615566,26.323614091556074,50.129600928116304,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103620.png,21.297631671968894,24.20464102248122,57.266724673935705,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103636.png,22.39937098367639,25.181046866316912,51.36160281335255,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103645.png,21.19415214219032,24.11599331859807,58.80455175789216,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103654.png,21.29972537183566,25.079505301171285,62.43135655436822,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103657.png,20.431429063454512,25.94788414838849,57.620324296888455,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103701.png,22.55655255549211,27.517279606929677,70.7230606085325,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103708.png,21.991878982334974,28.897488136820304,75.99527784575504,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103716.png,18.759170133507354,27.694119615270274,35.073225113522035,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103730.png,22.054748637374015,28.58283663394222,42.550181175969065,0.964769647696477
Anwar Ratool,0,IMG_20210630_103744.png,24.481988673707335,28.18361599953016,46.647345343885334,0.8157181571815718
Anwar Ratool,0,IMG_20210630_103749.png,22.589085320383404,27.175011601220497,42.48971462868991,0.8075880758807588
Anwar Ratool,0,IMG_20210630_103753.png,23.5565518890483,28.372424402545125,44.239383070301294,0.9214092140921409
Anwar Ratool,0,IMG_20210630_103804.png,21.043696258288232,27.166215860969622,40.71578297915544,0.940379403794038
Anwar Ratool,0,IMG_20210630_103812.png,22.594411124439112,24.715580041610565,66.13627437913723,0.8265582655826558
Anwar Ratool,0,IMG_20210630_103816.png,24.024905458180058,25.786099792871454,66.68168001071646,0.7127371273712737
Anwar Ratool,0,IMG_20210630_103820.png,23.24584205708278,26.373206796754452,63.1572631445378,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103824.png,24.679111038602024,29.142224462201096,64.2043124779074,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103828.png,24.07705903145988,27.694969365064196,61.34034858743236,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103837.png,22.78922514977658,25.650508138671444,68.0171121443656,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103841.png,21.437537953974857,24.398890446976257,62.22887493088978,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103849.png,23.719942717821827,27.41062983922138,69.35138809582075,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103857.png,23.558282626851426,25.682910550315146,80.6198206950623,0.8617886178861789
Anwar Ratool,0,IMG_20210630_103902.png,23.230941439849182,26.231360778601406,73.6763647569586,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103908.png,22.055143160127255,25.695190236481498,70.90574725145245,0.8102981029810298
Anwar Ratool,0,IMG_20210630_103911.png,23.641242701086803,26.424149826644943,76.40416655025656,0.7886178861788617
Anwar Ratool,0,IMG_20210630_103917.png,22.315257361327824,24.97476427596037,81.2747529495497,0.8048780487804879
Anwar Ratool,0,IMG_20210630_103921.png,23.908001212879263,26.625222531990403,79.33720886159911,0.7750677506775068
Anwar Ratool,0,IMG_20210630_103949.png,23.35809312638581,25.888297301000755,81.93183239524703,0.7750677506775068
Anwar Ratool,0,IMG_20210630_103952.png,23.200096651316162,26.141800010719688,76.7391267269316,0.7750677506775068
Anwar Ratool,0,IMG_20210630_103958.png,20.681666571910473,26.55478951198385,48.38859514469271,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104002.png,21.011996133947353,25.585782358964426,52.96452328159645,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104009.png,20.548704682851024,25.030029751331348,54.73185892698088,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104013.png,20.105008812325885,27.031794143829092,47.819318892489626,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104019.png,20.624339075558588,28.33008478041759,48.54545454545455,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104022.png,20.464949684461878,29.379080705302876,43.007258324331495,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104027.png,19.66151192980461,25.816588160367203,50.30817556427313,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104032.png,22.156404571038717,27.271643023147902,53.52439024390244,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104039.png,21.266549168988192,27.162048997715907,51.783993783993786,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104044.png,21.90201262152482,27.89984492078979,53.871046297875566,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104053.png,15.014383989993746,24.876599603818157,39.283662137320675,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104059.png,15.47913468645176,24.448563019758765,41.02260882748688,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104103.png,17.45749335236299,26.747497259156223,41.53340809270161,0.8644986449864499
Anwar Ratool,0,IMG_20210630_104108.png,16.345916955673054,26.368688435142264,42.91659559952243,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104112.png,14.698324710519833,25.19582158305278,36.977466977466975,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104117.png,18.533064786841223,26.844479572958733,45.30505407773111,0.8970189701897019
Anwar Ratool,0,IMG_20210630_104120.png,18.306658328121742,27.985700558649423,45.925169897852825,0.8807588075880759
Anwar Ratool,0,IMG_20210630_104124.png,18.419281120710895,27.73055634359724,48.17846250562819,0.8644986449864499
Anwar Ratool,0,IMG_20210630_104135.png,21.71165690677886,25.811750757187824,51.0304735914492,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104139.png,21.150539162734283,25.308331054237133,54.617488202854055,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104146.png,23.49673091136506,29.195175572166708,55.82267326169765,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104149.png,23.238245494343055,27.817965189956677,61.03084314059924,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104153.png,23.16899766899767,27.51982849712281,63.20679591411299,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104157.png,23.03031250592226,28.641590818307982,57.03589364564974,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104202.png,21.988667159398865,28.143793934980113,52.098034756571344,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104209.png,22.762688825626427,27.53807198390914,53.66484573363084,0.8590785907859079
Anwar Ratool,0,IMG_20210630_104213.png,22.992742208672087,26.881330284286907,58.33727134146341,0.8672086720867209
Anwar Ratool,0,IMG_20210630_104217.png,22.23782884131092,26.68466668552796,60.41594994728082,0.8428184281842819
Anwar Ratool,0,IMG_20210630_104221.png,21.71593444641071,26.185572223556758,60.90791892146051,0.8590785907859079
Anwar Ratool,0,IMG_20210630_104227.png,22.731411044013978,27.90463877271136,56.16623532794814,0.8428184281842819
Anwar Ratool,0,IMG_20210630_104230.png,23.46221108736767,27.051231060455645,57.86156755827377,0.8970189701897019
Anwar Ratool,0,IMG_20210630_104234.png,21.057021009081563,24.676639253272345,53.96440434623782,0.8644986449864499
Anwar Ratool,0,IMG_20210630_104239.png,21.741880341880343,26.14635878278955,55.26092140921409,0.8807588075880759
Anwar Ratool,0,IMG_20210630_104243.png,23.904882350410805,29.892243403221354,56.98984815244978,0.8536585365853658
Anwar Ratool,0,IMG_20210630_104250.png,25.61141813835057,30.328087574593468,60.74862247111897,0.8970189701897019
Anwar Ratool,0,IMG_20210630_104253.png,23.357353637028435,29.46829187928575,60.205170559642106,0.8536585365853658
Anwar Ratool,0,IMG_20210630_104300.png,24.382368682620996,30.006741881621036,56.19465470516774,0.8644986449864499
Anwar Ratool,0,IMG_20210630_104306.png,23.776261678700703,29.919787632814153,65.06416889343718,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104314.png,22.85925862755131,30.958019427250623,50.51471563666686,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104320.png,25.37041143138704,34.133708583383516,54.74177042469725,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104325.png,24.272992590065762,29.891403164262332,64.64538442587224,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104331.png,24.314893778308413,30.504344487232377,64.12983493471299,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104337.png,24.280374097447268,30.32961902932556,64.96554664847348,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104341.png,24.219957549225843,31.771249202785345,54.46064775333068,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104344.png,24.237316883658348,32.739567710402824,54.271106941838646,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104353.png,24.403888794132698,29.75472831960238,69.23754429851991,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104356.png,24.745702806678416,32.22388821905697,67.43234407868555,0.7750677506775068
Anwar Ratool,0,IMG_20210630_104400.png,26.146332150606728,30.19345296039875,64.9082781549465,0.7886178861788617
Anwar Ratool,0,IMG_20210630_104409.png,22.371459968895223,29.24422244611101,56.25464941934643,0.7886178861788617
Anwar Ratool,0,IMG_20210630_104412.png,24.60735084554493,31.685693248641797,65.38318465251521,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104417.png,24.05836031004687,31.215399707194806,59.21260121415804,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104420.png,23.36199866557936,31.844871896977487,54.24073113071556,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104423.png,23.342180047940296,32.65530250907496,46.818172832184246,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104428.png,21.30675200369025,29.764080418417628,53.961581865058776,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104431.png,23.30443736048303,30.195546592302428,62.2426421528653,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104435.png,23.102725677712705,30.42917479211007,62.20712349980643,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104447.png,22.06342716606357,29.228797542017052,43.196845089838185,0.9376693766937669
Anwar Ratool,0,IMG_20210630_104451.png,29.26270653029111,29.30676478488016,54.591310429233324,0.8401084010840109
Anwar Ratool,0,IMG_20210630_104454.png,21.779369380995398,30.190640252333274,35.12056035904274,1.024390243902439
Anwar Ratool,0,IMG_20210630_104458.png,20.680532971996385,29.687090203294165,34.279080096356516,0.975609756097561
Anwar Ratool,0,IMG_20210630_104507.png,23.88502967308154,28.84588319719363,47.0255651607149,0.8563685636856369
Anwar Ratool,0,IMG_20210630_104510.png,24.459121131908994,28.142398245297493,50.62084042352051,0.9322493224932249
Anwar Ratool,0,IMG_20210630_104514.png,18.518059983031442,27.34990770911599,39.19046795331175,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104524.png,17.930519517961137,25.5750513677286,47.245722852365304,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104527.png,18.472714392797425,26.965069654612936,47.220105270961525,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104533.png,18.792110443900793,28.196113958492635,48.893081605588094,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104536.png,18.220080559468208,27.910041551684294,46.35579608075716,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104539.png,17.716534460177428,27.664537689660385,44.37352245862884,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104544.png,16.928435515358192,25.928742796976284,42.96245500448926,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104548.png,18.1058475630349,25.860018742124783,47.917216497392936,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104551.png,18.435795421784004,27.143953761543433,47.93290005848387,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104555.png,18.48904045271456,27.198706829582136,49.25451190682119,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104606.png,23.581527335030188,29.71742539971103,48.93609607828601,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104610.png,23.586815594599717,28.584203509682624,50.150814243704744,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104612.png,23.525638174314874,28.582488719286623,50.0747275557862,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104615.png,24.351051474040577,30.190846202245126,46.983426825149714,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104622.png,22.388481149249184,28.516524193147692,44.8857258177445,0.8915989159891599
Anwar Ratool,0,IMG_20210630_104701.png,21.695648900933453,29.492642037767215,55.19117325011634,1.0731707317073171
Anwar Ratool,0,IMG_20210630_104705.png,20.934290641607713,31.926134693843586,48.42142681167071,1.2520325203252032
Anwar Ratool,0,IMG_20210630_104710.png,21.373437318894574,31.18232218437429,47.59761892934612,1.3306233062330624
Anwar Ratool,0,IMG_20210630_104714.png,24.217522791023843,30.45783687441057,59.08111084326788,1.3478260869565217
Anwar Ratool,0,IMG_20210630_104719.png,24.15310196112714,29.54448812113812,57.04696797505609,1.2601626016260163
Anwar Ratool,0,IMG_20210630_104726.png,25.568573257476505,30.43878294190929,57.21460662730247,1.2276422764227641
Anwar Ratool,0,IMG_20210630_104731.png,25.03089861751152,33.0949668876382,61.48925691244239,1.417142857142857
Anwar Ratool,0,IMG_20210630_104735.png,22.442523521505375,31.56641371977905,58.921634184587816,1.3777777777777778
Anwar Ratool,0,IMG_20210630_104741.png,23.004121368739977,28.395160649565316,72.96707360541792,1.3701657458563536
Anwar Ratool,0,IMG_20210630_104745.png,24.91183186299948,32.6351620442575,55.04992215879606,1.2737127371273713
Anwar Ratool,0,IMG_20210630_104751.png,22.86859335746642,29.425589502469435,51.19538570081565,1.113821138211382
Anwar Ratool,0,IMG_20210630_104755.png,27.40324831165932,32.875263567043966,61.904994015615216,1.184281842818428
Anwar Ratool,0,IMG_20210630_104802.png,24.858595083748195,31.19604052969868,54.70814082590165,1.2303523035230353
Anwar Ratool,0,IMG_20210630_104806.png,25.103112933784207,29.940340133912464,56.73857231935151,1.2249322493224932
Anwar Ratool,0,IMG_20210630_104810.png,23.585834409745967,31.085996531162873,51.20539852594788,1.1598915989159893
Anwar Ratool,0,IMG_20210630_104814.png,24.420094151801468,30.407141276771835,53.38475726280604,1.102981029810298
Anwar Ratool,0,IMG_20210630_104817.png,23.509562157232946,28.792309162167125,54.9449517717926,1.1436314363143631
Anwar Ratool,0,IMG_20210630_104824.png,22.439908952104073,29.223287198290112,58.91325659618342,1.3035230352303524
Anwar Ratool,0,IMG_20210630_104828.png,19.781883879444855,28.749961801685103,46.85605649995894,1.3414634146341464
Anwar Ratool,0,IMG_20210630_104833.png,19.579276941705587,29.771139339909595,47.424413307962865,1.2737127371273713
Anwar Ratool,0,IMG_20210630_104836.png,23.6990653017839,30.54528854854539,59.1106964599316,1.4212034383954155
Anwar Ratool,0,IMG_20210630_104843.png,19.83116105313093,28.249049711211363,51.682388519924096,1.4588235294117646
Anwar Ratool,0,IMG_20210630_104849.png,26.004714551277743,32.20261443760934,57.97819100091827,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104854.png,24.50615355327107,28.05774572385111,74.1892427601962,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104857.png,25.013326166319516,28.647807233731093,74.30366861519855,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104859.png,25.805992295460143,30.080770909156136,68.44975251405407,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104907.png,22.362076408374705,30.627169769760457,49.95198095786267,1.2249322493224932
Anwar Ratool,0,IMG_20210630_104915.png,24.7570708395256,29.806485951807772,67.2895532826296,1.2601626016260163
Anwar Ratool,0,IMG_20210630_104919.png,23.85458240946046,32.993312006316714,59.57316513247777,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104932.png,24.745962955497323,31.37332458340779,73.19095052520773,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104938.png,23.32264664938556,31.998110195161264,76.24764784946237,1.4761904761904763
Anwar Ratool,0,IMG_20210630_104942.png,20.15851418844767,27.9315820595933,67.84137382696142,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104951.png,22.72804791271347,30.417845319546426,56.45147651802657,1.4588235294117646
Anwar Ratool,0,IMG_20210630_104955.png,22.761120069878384,28.667659633654964,58.271473045308966,1.3116531165311653
Anwar Ratool,0,IMG_20210630_104959.png,23.134555085220274,30.25444381972929,54.65802145624762,1.3116531165311653
Anwar Ratool,0,IMG_20210630_105007.png,21.5861889404018,30.04503125622118,47.05860153642859,1.3116531165311653
Anwar Ratool,0,IMG_20210630_105021.png,21.10606620529015,28.775173781402806,77.44996528477681,1.3116531165311653
Anwar Ratool,0,IMG_20210630_105029.png,19.81018611839011,25.750293882791556,64.11669354296849,1.3116531165311653
Chaunsa (Black),1,IMG_20210705_091828.png,22.284536406861832,25.098858799745837,63.10824748275219,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091838.png,22.20151967182547,25.320310351197097,62.24502377400709,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091857.png,17.957329153458886,22.645645330440917,60.30843860712288,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091926.png,23.614523121387283,26.338830983722634,54.4595550531419,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091931.png,24.327556871154204,25.692149732657786,56.378595235875444,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091934.png,24.540503216483312,25.149807825594944,55.4363346074958,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091938.png,25.136607309341787,25.594748550800507,52.70269671825471,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091943.png,23.24983101808689,25.25420423557686,55.15326076822674,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_091950.png,24.13980048480328,25.151892422753058,57.817785055006524,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092023.png,21.647527037106098,24.27947767679787,65.2650568711542,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092026.png,20.83753263099012,24.094075490394214,63.22305029834048,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092029.png,20.37244196345329,23.898934820560907,60.5554726831997,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092032.png,20.877598825284355,23.891000583309395,64.05920776617565,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092035.png,21.45748065448443,24.19451595362443,64.97250839082604,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092039.png,21.044046009696064,24.184563476049437,64.52917560134253,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092043.png,23.85324212194667,25.87432285374029,53.59833581950401,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092046.png,23.669698629498416,25.62448408029879,56.93342695319784,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092049.png,23.575820436322953,25.836662267047007,57.29709351109454,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092052.png,23.103038178258437,26.081764347419103,55.778936695879175,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092056.png,24.615274799552488,25.761346558318046,58.62535544471378,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092059.png,23.295788271489837,25.88305467072513,52.20215481074026,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092102.png,22.647760115606935,25.205817095039073,52.32150265709491,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092119.png,23.13406675368264,24.324787623611943,64.81300111877681,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092123.png,24.479757132202124,24.42457047528256,66.06245338429983,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092126.png,23.991813117658026,24.457048257152277,65.84010814842439,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092129.png,23.613212054820064,24.5391288438322,64.48933665858661,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092139.png,22.241084747342907,23.50556264769999,74.38264497482753,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092144.png,22.27283586611971,23.393881268657612,76.10491446019019,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092150.png,21.835155230281558,23.988424926866177,72.12621783516688,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092155.png,22.787945179936603,23.226546601360063,79.03846377960097,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092221.png,15.509437129769529,22.561256378692082,49.25646929035662,1.2249322493224932
Chaunsa (Black),1,IMG_20210705_092224.png,17.645566682367075,23.046474354182084,59.20295167687193,1.075880758807588
Chaunsa (Black),1,IMG_20210705_092239.png,16.51282389854061,22.859424108103294,54.21019372606719,1.1680216802168022
Chaunsa (Black),1,IMG_20210705_092243.png,20.90368069907449,23.6167207786158,69.82815729176026,1.3816155988857939
Chaunsa (Black),1,IMG_20210705_092254.png,29.290264478943943,27.29656885627608,61.37183345728363,1.4293948126801153
Chaunsa (Black),1,IMG_20210705_092257.png,29.63600569259962,26.551092016550182,64.27152514231499,1.4588235294117646
Chaunsa (Black),1,IMG_20210705_092300.png,22.21665812045497,26.302284510739778,48.709537572254334,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092303.png,22.12035008390826,26.335973092923794,47.05552512586239,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092305.png,22.23742541487973,26.826187232171414,47.632429377214244,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092308.png,22.00017480887563,27.02792886127143,46.40790485735596,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092321.png,23.063304120827894,25.215576024361344,61.25030882901361,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092324.png,21.9690005593884,24.568445297832767,58.46594723102741,1.4335260115606936
Chaunsa (Black),1,IMG_20210705_092338.png,20.724635232146188,24.468792804655465,57.14077358754429,1.4335260115606936
